,pitch_type,game_date,batter,release_speed,zone,stand,home_team,on_3b,on_2b,on_1b,outs_when_up,inning,sv_id,release_spin_rate,pitch_number,opp_score,nats_score,if_fielding_alignment,of_fielding_alignment,nats_home1_away0,balls_strikes,all_runners
155,FF,2019-09-18,542303,97.6,11.0,R,STL,0,0,0,2,4,190918_181731,2528.0,6,1,0,Infield shift,Standard,0,3_2,fb:0_sb:0_tb:0
156,SL,2019-09-18,542303,85.0,8.0,R,STL,0,0,0,2,4,190918_181702,2281.0,5,1,0,Infield shift,Standard,0,3_1,fb:0_sb:0_tb:0
157,FF,2019-09-18,542303,95.3,5.0,R,STL,0,0,0,2,4,190918_181641,2314.0,4,1,0,Infield shift,Standard,0,3_0,fb:0_sb:0_tb:0
158,FF,2019-09-18,542303,95.8,14.0,R,STL,0,0,0,2,4,190918_181623,2435.0,3,1,0,Infield shift,Standard,0,2_0,fb:0_sb:0_tb:0
159,FF,2019-09-18,542303,94.8,11.0,R,STL,0,0,0,2,4,190918_181605,2358.0,2,1,0,Infield shift,Standard,0,1_0,fb:0_sb:0_tb:0
160,FF,2019-09-18,542303,94.1,14.0,R,STL,0,0,0,2,4,190918_181549,2361.0,1,1,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
161,SL,2019-09-18,502671,85.8,5.0,R,STL,0,0,0,1,4,190918_181517,2328.0,2,1,0,Infield shift,Standard,0,1_0,fb:0_sb:0_tb:0
162,FF,2019-09-18,502671,94.0,6.0,R,STL,0,0,0,1,4,190918_181451,2369.0,1,1,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
163,CH,2019-09-18,543939,84.8,13.0,L,STL,0,0,0,0,4,190918_181419,1334.0,3,1,0,Infield shift,Standard,0,0_2,fb:0_sb:0_tb:0
164,FF,2019-09-18,543939,92.7,11.0,L,STL,0,0,0,0,4,190918_181345,2339.0,2,1,0,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
165,CH,2019-09-18,543939,83.0,1.0,L,STL,0,0,0,0,4,190918_181326,1425.0,1,1,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
166,CH,2019-09-18,451594,84.4,13.0,L,STL,0,0,0,2,3,190918_180327,1426.0,3,1,0,Infield shift,Standard,0,0_2,fb:0_sb:0_tb:0
167,CU,2019-09-18,451594,78.8,13.0,L,STL,0,0,0,2,3,190918_180311,2672.0,2,1,0,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
168,CU,2019-09-18,451594,78.1,5.0,L,STL,0,0,0,2,3,190918_180255,2638.0,1,1,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
169,FF,2019-09-18,425794,95.2,8.0,R,STL,0,0,0,1,3,190918_180211,2520.0,5,1,0,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
170,SL,2019-09-18,425794,86.3,1.0,R,STL,0,0,0,1,3,190918_180146,2339.0,4,1,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
171,SL,2019-09-18,425794,84.7,4.0,R,STL,0,0,0,1,3,190918_180128,2350.0,3,1,0,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
172,SL,2019-09-18,425794,86.2,11.0,R,STL,0,0,0,1,3,190918_180111,2215.0,2,1,0,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
173,FF,2019-09-18,425794,95.6,13.0,R,STL,0,0,0,1,3,190918_180054,2353.0,1,1,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
174,FC,2019-09-18,669242,90.8,14.0,L,STL,0,0,0,1,3,190918_180010,2466.0,6,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
175,FF,2019-09-18,669242,95.7,5.0,L,STL,0,0,0,1,3,190918_175927,2377.0,5,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
176,FC,2019-09-18,669242,89.7,9.0,L,STL,0,0,0,1,3,190918_175900,2467.0,4,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
177,FF,2019-09-18,669242,95.0,7.0,L,STL,0,0,0,1,3,190918_175840,2440.0,3,0,0,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
178,FF,2019-09-18,669242,95.1,12.0,L,STL,0,0,0,1,3,190918_175822,2426.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
179,CU,2019-09-18,669242,79.3,8.0,L,STL,0,0,0,1,3,190918_175805,2612.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
180,CH,2019-09-18,657557,86.8,13.0,R,STL,0,0,0,0,3,190918_175732,1477.0,5,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
181,CH,2019-09-18,657557,83.2,13.0,R,STL,0,0,0,0,3,190918_175709,1323.0,4,0,0,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
182,FF,2019-09-18,657557,95.7,1.0,R,STL,0,0,0,0,3,190918_175649,2470.0,3,0,0,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
183,FF,2019-09-18,657557,94.8,6.0,R,STL,0,0,0,0,3,190918_175628,2499.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
184,SL,2019-09-18,657557,85.4,6.0,R,STL,0,0,0,0,3,190918_175605,2336.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
185,CU,2019-09-18,425877,79.6,8.0,R,STL,0,0,0,2,2,190918_174647,2656.0,4,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
186,FF,2019-09-18,425877,94.6,6.0,R,STL,0,0,0,2,2,190918_174624,2357.0,3,0,0,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
187,FF,2019-09-18,425877,94.4,12.0,R,STL,0,0,0,2,2,190918_174605,2378.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
188,SL,2019-09-18,425877,85.7,4.0,R,STL,0,0,0,2,2,190918_174545,2219.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
189,FF,2019-09-18,572761,96.3,4.0,L,STL,0,0,0,1,2,190918_174500,2482.0,4,0,0,Infield shift,Standard,0,1_2,fb:0_sb:0_tb:0
190,FC,2019-09-18,572761,89.6,13.0,L,STL,0,0,0,1,2,190918_174437,2384.0,3,0,0,Infield shift,Standard,0,0_2,fb:0_sb:0_tb:0
191,CH,2019-09-18,572761,85.3,14.0,L,STL,0,0,0,1,2,190918_174415,1705.0,2,0,0,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
192,FF,2019-09-18,572761,92.6,9.0,L,STL,0,0,0,1,2,190918_174355,2302.0,1,0,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
193,SL,2019-09-18,542303,86.2,9.0,R,STL,0,0,0,0,2,190918_174319,2490.0,3,0,0,Infield shift,Standard,0,2_0,fb:0_sb:0_tb:0
194,SL,2019-09-18,542303,85.7,14.0,R,STL,0,0,0,0,2,190918_174259,2354.0,2,0,0,Infield shift,Standard,0,1_0,fb:0_sb:0_tb:0
195,FF,2019-09-18,542303,92.7,14.0,R,STL,0,0,0,0,2,190918_174245,2352.0,1,0,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
196,FF,2019-09-18,502671,97.1,5.0,R,STL,0,0,0,2,1,190918_173235,2217.0,3,0,0,Infield shift,Standard,0,0_2,fb:0_sb:0_tb:0
197,SL,2019-09-18,502671,85.7,8.0,R,STL,0,0,0,2,1,190918_173216,2296.0,2,0,0,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
198,SL,2019-09-18,502671,85.0,11.0,R,STL,0,0,0,2,1,190918_173200,2263.0,1,0,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
199,FF,2019-09-18,543939,95.6,6.0,L,STL,0,0,0,1,1,190918_173125,2346.0,6,0,0,Infield shift,Standard,0,1_2,fb:0_sb:0_tb:0
200,FC,2019-09-18,543939,90.1,13.0,L,STL,0,0,0,1,1,190918_173044,2344.0,5,0,0,Infield shift,Standard,0,1_2,fb:0_sb:0_tb:0
201,FF,2019-09-18,543939,95.5,4.0,L,STL,0,0,0,1,1,190918_173021,2282.0,4,0,0,Infield shift,Standard,0,1_2,fb:0_sb:0_tb:0
202,FF,2019-09-18,543939,95.4,1.0,L,STL,0,0,0,1,1,190918_172959,2265.0,3,0,0,Infield shift,Standard,0,1_1,fb:0_sb:0_tb:0
203,CU,2019-09-18,543939,81.3,11.0,L,STL,0,0,0,1,1,190918_172941,2686.0,2,0,0,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
204,FF,2019-09-18,543939,94.5,11.0,L,STL,0,0,0,1,1,190918_172924,2270.0,1,0,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
205,FF,2019-09-18,451594,95.7,11.0,L,STL,0,0,0,0,1,190918_172849,2459.0,5,0,0,Infield shift,Standard,0,2_2,fb:0_sb:0_tb:0
206,CH,2019-09-18,451594,84.6,13.0,L,STL,0,0,0,0,1,190918_172828,1534.0,4,0,0,Infield shift,Standard,0,1_2,fb:0_sb:0_tb:0
207,FF,2019-09-18,451594,94.7,13.0,L,STL,0,0,0,0,1,190918_172809,2419.0,3,0,0,Infield shift,Standard,0,1_1,fb:0_sb:0_tb:0
208,FF,2019-09-18,451594,95.0,11.0,L,STL,0,0,0,0,1,190918_172751,2350.0,2,0,0,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
209,FF,2019-09-18,451594,94.6,1.0,L,STL,0,0,0,0,1,190918_172738,2509.0,1,0,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
210,FC,2019-09-13,459964,89.1,13.0,L,WSH,1,0,1,2,5,190914_004353,2323.0,4,3,0,Infield shift,Standard,1,1_2,fb:1_sb:0_tb:1
211,FF,2019-09-13,459964,93.8,11.0,L,WSH,1,0,1,2,5,190914_004316,2303.0,3,3,0,Infield shift,Standard,1,1_1,fb:1_sb:0_tb:1
212,CH,2019-09-13,459964,83.3,13.0,L,WSH,1,0,1,2,5,190914_004250,1479.0,2,3,0,Infield shift,Standard,1,0_1,fb:1_sb:0_tb:1
213,CH,2019-09-13,459964,85.1,7.0,L,WSH,1,0,1,2,5,190914_004229,1506.0,1,3,0,Infield shift,Standard,1,0_0,fb:1_sb:0_tb:1
214,FF,2019-09-13,455976,94.0,4.0,L,WSH,1,1,1,1,5,190914_004142,2272.0,3,2,0,Standard,Standard,1,0_2,fb:1_sb:1_tb:1
215,CH,2019-09-13,455976,83.6,13.0,L,WSH,1,1,1,1,5,190914_004100,1444.0,2,2,0,Standard,Standard,1,0_1,fb:1_sb:1_tb:1
216,FC,2019-09-13,455976,89.4,14.0,L,WSH,1,1,1,1,5,190914_004027,2450.0,1,2,0,Standard,Standard,1,0_0,fb:1_sb:1_tb:1
217,CH,2019-09-13,518626,85.8,13.0,R,WSH,1,0,1,1,5,190914_003916,1458.0,7,2,0,Standard,Standard,1,3_2,fb:1_sb:0_tb:1
218,FF,2019-09-13,518626,94.4,3.0,R,WSH,1,0,1,1,5,190914_003831,2501.0,6,2,0,Standard,Standard,1,3_2,fb:1_sb:0_tb:1
219,FF,2019-09-13,518626,95.0,6.0,R,WSH,1,0,1,1,5,190914_003756,2436.0,5,2,0,Standard,Standard,1,3_1,fb:1_sb:0_tb:1
220,FF,2019-09-13,518626,93.7,11.0,R,WSH,1,0,1,1,5,190914_003732,2421.0,4,2,0,Standard,Standard,1,2_1,fb:1_sb:0_tb:1
221,FF,2019-09-13,518626,94.2,5.0,R,WSH,1,0,1,1,5,190914_003658,2404.0,3,2,0,Standard,Standard,1,2_0,fb:1_sb:0_tb:1
222,CH,2019-09-13,518626,84.2,14.0,R,WSH,1,0,1,1,5,190914_003633,1382.0,2,2,0,Standard,Standard,1,1_0,fb:1_sb:0_tb:1
223,SL,2019-09-13,518626,84.8,14.0,R,WSH,1,0,1,1,5,190914_003603,1200.0,1,2,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:1
224,FF,2019-09-13,518586,92.2,11.0,R,WSH,0,1,1,0,5,190914_003507,2488.0,1,2,0,Strategic,Standard,1,0_0,fb:1_sb:1_tb:0
225,CH,2019-09-13,645277,82.0,13.0,L,WSH,0,0,1,0,5,190914_003432,1331.0,3,2,0,Strategic,Standard,1,1_1,fb:1_sb:0_tb:0
226,CU,2019-09-13,645277,76.0,14.0,L,WSH,0,0,1,0,5,190914_003350,2580.0,2,2,0,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
227,FF,2019-09-13,645277,92.9,8.0,L,WSH,0,0,1,0,5,190914_003254,2465.0,1,2,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
228,FF,2019-09-13,660670,91.3,4.0,R,WSH,0,0,0,0,5,190914_003215,2440.0,3,2,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
229,CH,2019-09-13,660670,81.8,13.0,R,WSH,0,0,0,0,5,190914_003148,1465.0,2,2,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
230,FF,2019-09-13,660670,91.3,3.0,R,WSH,0,0,0,0,5,190914_003134,2430.0,1,2,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
231,FF,2019-09-13,647336,93.3,6.0,R,WSH,0,1,0,2,4,190914_001520,2356.0,3,2,0,Standard,Strategic,1,1_1,fb:0_sb:1_tb:0
232,FF,2019-09-13,647336,93.1,8.0,R,WSH,0,1,0,2,4,190914_001456,2412.0,2,2,0,Standard,Strategic,1,1_0,fb:0_sb:1_tb:0
233,SL,2019-09-13,647336,85.4,14.0,R,WSH,0,1,0,2,4,190914_001434,2280.0,1,2,0,Strategic,Standard,1,0_0,fb:0_sb:1_tb:0
234,FF,2019-09-13,621020,94.1,6.0,R,WSH,0,0,1,2,4,190914_001353,2415.0,5,1,0,Standard,Standard,1,1_2,fb:1_sb:0_tb:0
235,FF,2019-09-13,621020,93.5,13.0,R,WSH,0,0,1,2,4,190914_001238,2335.0,4,1,0,Standard,Standard,1,1_2,fb:1_sb:0_tb:0
236,SL,2019-09-13,621020,85.6,14.0,R,WSH,0,0,1,2,4,190914_001203,2314.0,3,1,0,Standard,Standard,1,1_1,fb:1_sb:0_tb:0
237,SL,2019-09-13,621020,84.8,14.0,R,WSH,0,0,1,2,4,190914_001133,2276.0,2,1,0,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
238,FF,2019-09-13,621020,92.7,14.0,R,WSH,0,0,1,2,4,190914_001110,2392.0,1,1,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
239,SL,2019-09-13,452095,85.2,4.0,R,WSH,0,0,1,1,4,190914_001033,2371.0,1,1,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
240,FF,2019-09-13,459964,95.2,5.0,L,WSH,0,1,0,1,4,190914_000938,2445.0,7,0,0,Infield shift,Standard,1,3_2,fb:0_sb:1_tb:0
241,FF,2019-09-13,459964,94.8,11.0,L,WSH,0,1,0,1,4,190914_000856,2521.0,6,0,0,Infield shift,Standard,1,3_2,fb:0_sb:1_tb:0
242,FC,2019-09-13,459964,89.4,14.0,L,WSH,0,1,0,1,4,190914_000823,2424.0,5,0,0,Infield shift,Standard,1,2_2,fb:0_sb:1_tb:0
243,FC,2019-09-13,459964,88.5,14.0,L,WSH,0,1,0,1,4,190914_000756,2419.0,4,0,0,Infield shift,Standard,1,1_2,fb:0_sb:1_tb:0
244,CU,2019-09-13,459964,80.5,5.0,L,WSH,0,1,0,1,4,190914_000727,2722.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:1_tb:0
245,CH,2019-09-13,459964,84.5,14.0,L,WSH,0,1,0,1,4,190914_000701,1493.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:1_tb:0
246,CU,2019-09-13,459964,79.8,8.0,L,WSH,0,1,0,1,4,190914_000638,2713.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
247,FF,2019-09-13,455976,95.0,2.0,L,WSH,0,0,0,1,4,190914_000555,2560.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
248,CU,2019-09-13,455976,79.3,9.0,L,WSH,0,0,0,1,4,190914_000527,2751.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
249,SL,2019-09-13,518626,86.7,9.0,R,WSH,0,0,0,0,4,190914_000446,2457.0,5,0,0,Standard,Standard,1,3_1,fb:0_sb:0_tb:0
250,FF,2019-09-13,518626,94.6,13.0,R,WSH,0,0,0,0,4,190914_000423,2555.0,4,0,0,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
251,CH,2019-09-13,518626,85.1,13.0,R,WSH,0,0,0,0,4,190914_000404,1515.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
252,FF,2019-09-13,518626,94.8,9.0,R,WSH,0,0,0,0,4,190914_000347,2535.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
253,CU,2019-09-13,518626,78.8,14.0,R,WSH,0,0,0,0,4,190914_000332,2867.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
254,FF,2019-09-13,518692,94.8,14.0,L,WSH,0,0,0,2,3,190913_235439,2389.0,8,0,0,Infield shift,Standard,1,3_2,fb:0_sb:0_tb:0
255,FC,2019-09-13,518692,89.4,14.0,L,WSH,0,0,0,2,3,190913_235416,,7,0,0,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
256,CH,2019-09-13,518692,84.9,13.0,L,WSH,0,0,0,2,3,190913_235349,1423.0,6,0,0,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
257,FF,2019-09-13,518692,95.5,11.0,L,WSH,0,0,0,2,3,190913_235329,2405.0,5,0,0,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
258,FC,2019-09-13,518692,88.8,14.0,L,WSH,0,0,0,2,3,190913_235305,2321.0,4,0,0,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
259,FF,2019-09-13,518692,93.8,8.0,L,WSH,0,0,0,2,3,190913_235238,2504.0,3,0,0,Infield shift,Standard,1,1_1,fb:0_sb:0_tb:0
260,FC,2019-09-13,518692,89.4,5.0,L,WSH,0,0,0,2,3,190913_235220,2448.0,2,0,0,Infield shift,Standard,1,1_0,fb:0_sb:0_tb:0
261,CU,2019-09-13,518692,79.4,13.0,L,WSH,0,0,0,2,3,190913_235204,2747.0,1,0,0,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
262,FF,2019-09-13,645277,94.2,1.0,L,WSH,0,0,0,1,3,190913_235131,2536.0,4,0,0,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
263,FC,2019-09-13,645277,88.2,14.0,L,WSH,0,0,0,1,3,190913_235107,826.0,3,0,0,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
264,CU,2019-09-13,645277,78.3,9.0,L,WSH,0,0,0,1,3,190913_235031,2771.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
265,FF,2019-09-13,645277,91.5,5.0,L,WSH,0,0,0,1,3,190913_235016,2413.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
266,SL,2019-09-13,660670,84.8,1.0,R,WSH,0,0,0,0,3,190913_234953,2471.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
267,SL,2019-09-13,647336,85.3,8.0,R,WSH,0,1,1,2,2,190913_233446,2297.0,5,0,0,Standard,Standard,1,2_2,fb:1_sb:1_tb:0
268,FF,2019-09-13,647336,94.0,11.0,R,WSH,0,1,1,2,2,190913_233358,2297.0,4,0,0,Standard,Standard,1,2_1,fb:1_sb:1_tb:0
269,SL,2019-09-13,647336,85.4,11.0,R,WSH,0,1,1,2,2,190913_233337,2349.0,3,0,0,Standard,Standard,1,1_1,fb:1_sb:1_tb:0
270,SL,2019-09-13,647336,84.7,11.0,R,WSH,0,1,1,2,2,190913_233314,2325.0,2,0,0,Standard,Standard,1,0_1,fb:1_sb:1_tb:0
271,FF,2019-09-13,647336,94.2,2.0,R,WSH,0,1,1,2,2,190913_233252,2339.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:1_tb:0
272,CH,2019-09-13,621020,85.8,14.0,R,WSH,0,1,1,1,2,190913_233219,1656.0,5,0,0,Standard,Standard,1,2_2,fb:1_sb:1_tb:0
273,FF,2019-09-13,621020,95.4,9.0,R,WSH,0,1,1,1,2,190913_233149,2420.0,4,0,0,Standard,Standard,1,2_1,fb:1_sb:1_tb:0
274,CH,2019-09-13,621020,84.1,14.0,R,WSH,0,1,1,1,2,190913_233110,1434.0,3,0,0,Standard,Standard,1,1_1,fb:1_sb:1_tb:0
275,FF,2019-09-13,621020,95.1,5.0,R,WSH,0,1,1,1,2,190913_233041,2470.0,2,0,0,Standard,Standard,1,1_0,fb:1_sb:1_tb:0
276,SL,2019-09-13,621020,85.7,14.0,R,WSH,0,1,1,1,2,190913_233009,2320.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:1_tb:0
277,FF,2019-09-13,452095,95.7,5.0,R,WSH,0,1,1,0,2,190913_232929,2478.0,5,0,0,Standard,Standard,1,2_2,fb:1_sb:1_tb:0
278,FF,2019-09-13,452095,96.5,12.0,R,WSH,0,1,1,0,2,190913_232903,2506.0,4,0,0,Standard,Standard,1,1_2,fb:1_sb:1_tb:0
279,SL,2019-09-13,452095,85.8,8.0,R,WSH,0,1,1,0,2,190913_232836,,3,0,0,Standard,Standard,1,1_1,fb:1_sb:1_tb:0
280,SL,2019-09-13,452095,84.9,14.0,R,WSH,0,1,1,0,2,190913_232812,2464.0,2,0,0,Standard,Standard,1,0_1,fb:1_sb:1_tb:0
281,FF,2019-09-13,452095,95.3,1.0,R,WSH,0,1,1,0,2,190913_232748,2505.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:1_tb:0
282,FF,2019-09-13,459964,95.0,11.0,L,WSH,0,0,1,0,2,190913_232709,2447.0,6,0,0,Infield shift,Standard,1,3_2,fb:1_sb:0_tb:0
283,FF,2019-09-13,459964,93.7,7.0,L,WSH,0,0,1,0,2,190913_232639,2349.0,5,0,0,Infield shift,Standard,1,3_1,fb:1_sb:0_tb:0
284,FF,2019-09-13,459964,93.9,7.0,L,WSH,0,0,1,0,2,190913_232614,2367.0,4,0,0,Infield shift,Standard,1,3_0,fb:1_sb:0_tb:0
285,CH,2019-09-13,459964,84.2,14.0,L,WSH,0,0,1,0,2,190913_232549,1437.0,3,0,0,Infield shift,Standard,1,2_0,fb:1_sb:0_tb:0
286,CH,2019-09-13,459964,83.4,6.0,L,WSH,0,0,1,0,2,190913_232530,1232.0,2,0,0,Infield shift,Standard,1,1_0,fb:1_sb:0_tb:0
287,FF,2019-09-13,459964,92.9,13.0,L,WSH,0,0,1,0,2,190913_232510,2396.0,1,0,0,Infield shift,Standard,1,0_0,fb:1_sb:0_tb:0
288,FF,2019-09-13,455976,92.8,1.0,L,WSH,0,0,0,0,2,190913_232432,2525.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
289,FF,2019-09-13,518626,95.5,5.0,R,WSH,0,0,1,2,1,190913_231450,2353.0,5,0,0,Standard,Standard,1,3_1,fb:1_sb:0_tb:0
290,SL,2019-09-13,518626,84.9,14.0,R,WSH,0,0,1,2,1,190913_231412,,4,0,0,Standard,Standard,1,2_1,fb:1_sb:0_tb:0
291,FF,2019-09-13,518626,94.5,14.0,R,WSH,0,0,1,2,1,190913_231348,2345.0,3,0,0,Standard,Standard,1,1_1,fb:1_sb:0_tb:0
292,FF,2019-09-13,518626,94.0,13.0,R,WSH,0,0,1,2,1,190913_231303,2299.0,2,0,0,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
293,FF,2019-09-13,518626,94.4,9.0,R,WSH,0,0,1,2,1,190913_231236,2325.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
294,CH,2019-09-13,518692,83.5,14.0,L,WSH,0,0,1,1,1,190913_231149,1484.0,4,0,0,Infield shift,Standard,1,1_2,fb:1_sb:0_tb:0
295,FC,2019-09-13,518692,89.4,12.0,L,WSH,0,0,1,1,1,190913_231115,2328.0,3,0,0,Infield shift,Standard,1,1_1,fb:1_sb:0_tb:0
296,CH,2019-09-13,518692,84.6,13.0,L,WSH,0,0,1,1,1,190913_231030,1424.0,2,0,0,Infield shift,Standard,1,0_1,fb:1_sb:0_tb:0
297,FF,2019-09-13,518692,94.6,3.0,L,WSH,0,0,1,1,1,190913_231007,2376.0,1,0,0,Infield shift,Standard,1,0_0,fb:1_sb:0_tb:0
298,FF,2019-09-13,645277,94.4,4.0,L,WSH,0,0,0,1,1,190913_230931,2381.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
299,CU,2019-09-13,645277,77.2,13.0,L,WSH,0,0,0,1,1,190913_230908,2700.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
300,SL,2019-09-13,660670,85.6,9.0,R,WSH,0,0,0,0,1,190913_230832,2300.0,9,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
301,CH,2019-09-13,660670,84.2,14.0,R,WSH,0,0,0,0,1,190913_230810,1434.0,8,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
302,FF,2019-09-13,660670,95.2,6.0,R,WSH,0,0,0,0,1,190913_230747,2417.0,7,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
303,SL,2019-09-13,660670,84.4,7.0,R,WSH,0,0,0,0,1,190913_230722,2522.0,6,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
304,FF,2019-09-13,660670,95.0,5.0,R,WSH,0,0,0,0,1,190913_230655,2556.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
305,FF,2019-09-13,660670,94.7,9.0,R,WSH,0,0,0,0,1,190913_230636,2508.0,4,0,0,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
306,FF,2019-09-13,660670,94.0,13.0,R,WSH,0,0,0,0,1,190913_230619,2456.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
307,SL,2019-09-13,660670,85.7,9.0,R,WSH,0,0,0,0,1,190913_230601,2421.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
308,FF,2019-09-13,660670,92.9,12.0,R,WSH,0,0,0,0,1,190913_230547,2463.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
309,SL,2019-09-08,518626,86.6,14.0,R,ATL,0,0,0,2,6,190908_191140,2582.0,3,1,4,Infield shift,Standard,0,0_2,fb:0_sb:0_tb:0
310,FF,2019-09-08,518626,94.3,9.0,R,ATL,0,0,0,2,6,190908_191120,2542.0,2,1,4,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
311,CU,2019-09-08,518626,79.8,5.0,R,ATL,0,0,0,2,6,190908_191056,2764.0,1,1,4,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
312,FF,2019-09-08,518692,94.6,5.0,L,ATL,0,0,0,1,6,190908_191010,2553.0,2,1,4,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
313,FC,2019-09-08,518692,89.5,14.0,L,ATL,0,0,0,1,6,190908_190952,2541.0,1,1,4,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
314,FF,2019-09-08,645277,93.5,7.0,L,ATL,0,0,0,0,6,190908_190927,2527.0,2,1,4,Strategic,Standard,0,0_1,fb:0_sb:0_tb:0
315,CU,2019-09-08,645277,78.6,1.0,L,ATL,0,0,0,0,6,190908_190901,2815.0,1,1,4,Strategic,Standard,0,0_0,fb:0_sb:0_tb:0
316,SL,2019-09-08,660670,85.8,4.0,R,ATL,0,0,0,2,5,190908_185753,2331.0,5,1,4,Infield shift,Standard,0,2_2,fb:0_sb:0_tb:0
